collections,site_name
Bird,Wallace-18 Mar 1911
Bird,Wallace-17 Dec 1910
Bird,Taverner-15 Oct 1906
Bird,Gardner-15 Oct 1906
Bird,Lewis-06 Sep 1912
Bird,Lewis-08 Sep 1912
Bird,Lewis-09 Jul 1912
Bird,Lewis-11 Jul 1912
Bird,Taverner-11 Mar 1906
Bird,Taverner-14 Apr 1906
Bird,Saunders-25 Feb 1907
Bird,Taverner-30 May 1907
Bird,Fleming-03 May 1893
Bird,Collection-about 1892
Bird,Taverner-25 Jun 1913
Bird,Eifrig-28 Jul 1905
Bird,Elliot
Bird,02 May 1894
Bird,Young-11 Jun 1913
Bird,Taverner-16 Jun 1913
Bird,Taverner-17 Jun 1913
Bird,Young-29 May 1913
Bird,Taverner-29 May 1913
Bird,Taverner-30 May 1913
Bird,Taverner-04 Jun 1914
Bird,Young-04 Jun 1914
Bird,Taverner-02 Jun 1913
Bird,Taverner-10 Jun 1914
Bird,Holland-04 Sep 1936
Bird,Holland-13 Sep 1936
Bird,Holland-15 Sep 1936
Bird,Young-07 Jun 1914
Bird,Taverner-07 Jun 1914
Bird,Wilk-08 Jul 1946
Bird,Wilk-21 Aug 1946
Bird,Wilk-30 Jul 1946
Bird,Wilk-18 Jun 1946
Bird,Wilk-13 Jun 1946
Bird,Wilk-02 Jul 1946
Bird,Wilk-21 Jun 1946
Bird,Wilk-10 Jul 1946
Bird,Wilk-19 Jun 1946
Bird,Wilk-25 Jun 1946
Bird,Wilk-29 Jul 1946
Bird,Wilk-02 Aug 1946
Bird,Porsild-27 May 1943
Bird,Holland-22 Sep 1936
Bird,Laing-10 Sep 1938
Bird,Guiguet-15 Aug 1938
Bird,Guiguet-17 Aug 1938
Bird,Guiguet-02 Sep 1938
Bird,Anderson-26 Aug 1938
Bird,MacDonald-31 Jul 1950
Bird,MacDonald-17 Jun 1950
Bird,Godfrey-19 Jun 1950
Bird,Savile-25 Jun 1950
Bird,Bowman-13 Aug 1950
Bird,Godfrey-20 Jul 1950
Bird,Godfrey-07 Jul 1950
Bird,Johnson-08 Aug 1934
Bird,Johnson-10 Oct 1932
Bird,Johnson-09 Oct 1933
Bird,Coates-15 Oct 1950
Bird,Saville-04 Jun 1950
Bird,Saville-29 Aug 1950
Bird,Neufeld-25 Jul 1949
Bird,Neufeld-14 Jul 1949
Bird,Neufeld-12 Jul 1949
Bird,McEwen-19 Jun 1950
Bird,McEwen-1950
Bird,Savile-28 May 1950
Bird,Anderson-13 Aug 1939
Bird,Neufeld-15 Aug 1949
Bird,Neufeld-04 Jul 1949
Bird,Neufeld-05 Jul 1949
Bird,Neufeld-21 Jul 1949
Bird,Macpherson-14 Aug 1950
Bird,Macpherson-01 Aug 1950
Bird,Macpherson-11 Jul 1950
Bird,Macpherson-15 Aug 1950
Bird,Manning-18 Aug 1950
Bird,Manning-17 Aug 1950
Bird,Manning-30 Aug 1950
Bird,Manning-01 Sep 1950
Bird,Macpherson-31 Aug 1950
Bird,Manning-19 Jul 1951
Bird,Macpherson-12 Jul 1951
Bird,Macpherson-17 Aug 1951
Bird,Macpherson-16 Jul 1951
Bird,Macpherson-19 Jul 1951
Bird,Manning-06 Jul 1950
Bird,MacDonald-06 Dec 1951
Bird,Macpherson-06 Sep 1951
Bird,Manning-06 Sep 1951
Bird,Macpherson-12 Sep 1951
Bird,Macpherson-19 Aug 1951
Bird,Macpherson-14 Sep 1951
Bird,Macpherson-16 Aug 1951
Bird,Macpherson-18 Aug 1951
Bird,Macpherson-17 Jul 1952
Bird,Manning-17 Jul 1952
Bird,MacDonald-10 Jul 1951
Bird,Macpherson-06 Jul 1952
Bird,Manning-12 Jul 1951
Bird,Tufts-27 Oct 1951
Bird,Godfrey-24 Jul 1951
Bird,Thacker-07 Jul 1951
Bird,Godfrey-30 Jun 1951
Bird,Gorham-20 Jun 1953
Bird,Godfrey-30 Jul 1953
Bird,Godfrey-10 Jun 1953
Bird,Macpherson-14 Jul 1952
Bird,Manning-25 May 1953
Bird,Manning-13 Jun 1953
Bird,Godfrey-08 Jun 1953
Bird,Godfrey-05 Jun 1953
Bird,Gorham-01 Jul 1953
Bird,Godfrey-27 Jun 1953
Bird,Macpherson-02 Jun 1952
Bird,MacDonald-19 Jun 1948
Bird,MacDonald-30 Jun 1948
Bird,Godfrey-30 Jun 1948
Bird,Godfrey-17 Jun 1948
Bird,Standfield-30 Jun 1948
Bird,Godfrey-03 Aug 1948
Bird,MacDonald-16 Aug 1948
Bird,MacDonald-20 Aug 1948
Bird,Gardner-14 Nov 1906
Bird,Gardner-08 Nov 1906
Bird,Gardner-15 Nov 1906
Bird,MacDonald-02 Sep 1948
Bird,MacDonald-27 Jul 1948
Bird,Taverner-21 Oct 1906
Bird,Gardner-25 Oct 1906
Bird,Atkinson-22 Nov 1906
Bird,Lewis-31 Jul 1912
Bird,Lewis-01 Aug 1912
Bird,Lewis-10 Aug 1912
Bird,Worthington-15 Jul 1909
Bird,Lewis-27 Jul 1912
Bird,Lewis-04 Sep 1912
Bird,Lewis-05 Sep 1912
Bird,Patch-16 May 1913
Bird,Patch-17 Jul 1913
Bird,Patch-11 Jun 1913
Bird,Lewis-06 Jul 1912
Bird,Lewis-15 Jul 1912
Bird,Lewis-21 Jul 1912
Bird,Lewis-26 Jul 1912
Bird,18 Jan 1897
Bird,Fleming-Jan 1894
Bird,Patch-11 Jul 1913
Bird,Young-05 Jun 1913
Bird,Taverner-06 Jun 1913
Bird,Taverner-09 Jun 1913
Bird,Taverner-10 Jun 1913
Bird,Young-10 Jun 1913
Bird,Taverner-11 Jun 1913
Bird,Young-12 Jun 1914
Bird,Hennessey-13 Jun 1914
Bird,Taverner-20 Jun 1913
Bird,Young-09 Jun 1914
Bird,Taverner-08 Jun 1914
Bird,Young-10 Jun 1914
Bird,Taverner-11 Jun 1914
Bird,Young-11 Jun 1914
Bird,MacLulich-09 Jul 1936
Bird,MacLulich-17 Jul 1936
Bird,Taverner-13 Jun 1914
Bird,Young-17 Jun 1914
Bird,Holland-24 Sep 1936
Bird,MacLulicb-23 Jun 1936
Bird,MacLulicb-02 Jul 1936
Bird,Godfrey-26 Feb 1932
Bird,Dunbar-11 apr 1944
Bird,Bray-01 Aug 1937
Bird,Bray-10 Jul 1937
Bird,Bray-03 Sep 1937
Bird,Bray-05 Jul 1937
Bird,Bray-18 Jun 1937
Bird,Godfrey-05 Jul 1947
Bird,Godfrey-16 Jul 1947
Bird,Godfrey-23 Jun 1947
Bird,Standfield-16 Jul 1947
Bird,Standfield-07 Aug 1947
Bird,Standfield-20 Aug 1947
Bird,Standfield-29 Aug 1947
Bird,MacDonald-07 Jun 1950
Bird,Waterston-04 Jul 1950
Bird,Allen-05 Jun 1950
Bird,Waterston-06 Jul 1950
Bird,Blakely-07 Jul 1949
Bird,Blakely-14 Jul 1951
Bird,Blakely-03 Jun 1951
Bird,Savile-15 Jun 1951
Bird,Loughrey-1951
Bird,Waterston-30 Jun 1950
Bird,Godfrey-07 Jun 1949
Bird,Savile-12 Jul 1950
Bird,Savile-28 Jun 1950
Bird,Blakely-16 Jun 1951
Bird,Blakely-21 Jul 1951
Bird,Manning-21 Jul 1949
Bird,Manning-24 Jul 1949
Bird,Manning-04 Aug 1949
Bird,Millman-03 Dec 1950
Bird,Manning-16 Aug 1949
Bird,Macpherson-20 Aug 1950
Bird,Macpherson-09 Sep 1950
Bird,Macpherson-27 Jun 1950
Bird,Manning-28 Aug 1950
Bird,Manning-10 Aug 1950
Bird,Manning-01 Jul 1950
Bird,Manning-07 Jul 1950
Bird,Manning-23 Jul 1950
Bird,Manning-25 Jul 1950
Bird,Manning-08 Aug 1950
Bird,Macpherson-13 Jul 1951
Bird,Manning-19 Aug 1951
Bird,Manning-13 Jul 1951
Bird,Manning-10 Jul 1951
Bird,Macpherson-10 Jul 1951
Bird,Macpherson-09 Jun 1952
Bird,Macpherson-14 Jun 1952
Bird,Macpherson-11 Jun 1952
Bird,Macpherson-13 Jun 1952
Bird,MacDonald-21 Jun 1952
Bird,Manning-06 Jul 1952
Bird,Macpherson-07 Jul 1952
Bird,Manning-11 Jun 1952
Bird,Manning-07 Jul 1952
Bird,Manning-15 Jun
Bird,Gorham-11 Jun 1953
Bird,Godfrey-04 Jun 1953
Bird,Manning-03 Jun 1952
Bird,Macpherson-01 Jun 1952
Bird,Manning-10 Jun 1952
Bird,Gorham-04 Jul 1953
Bird,Gorham-08 Jun 1953
Bird,MacDonald-31 Jul 1948
Bird,MacDonald-26 Jun 1948
Bird,MacDonald-25 Jun 1948
Bird,Godfrey-10 Jul 1948
Bird,Standfield-14 Aug 1948
Bird,Macdonald-12 Aug 1948
Bird,Godfrey-26 Jul 1948
Bird,Macdonald-30 Aug 1948
Bird,Standfield-23 Jul 1948
Bird,Taverner-24 Mar 1907
Bird,Taverner-31 Mar 1907
Bird,Taverner-21 Apr 1907
Bird,Taverner-09 Mar 1907
Bird,Taverner-10 Mar 1907
Bird,Taverner-28 Apr 1907
Bird,Riley-12 Apr 1912
Bird,Atherton-20 Jan 1894
Bird,Lewis-29 Aug 1912
Bird,Lewis-27 Aug 1912
Bird,Lewis-28 Aug 1912
Bird,Lewis-29 Jul 1912
Bird,Patch-04 Jun 1913
Bird,Korten-07 Aug 1913
Bird,Lewis-13 Jul 1912
Bird,Patch-1913
Bird,Patch-25 Jun 1913
Bird,Smith-06 Aug 1936
Bird,Randall-07 Aug 1936
Bird,Smith-07 Aug 1936
Bird,Patch-21 Jun 1913
Bird,Taverner-22 Jun 1913
Bird,Patch-23 Jun 1913
Bird,Taverner-26 Jun 1913
Bird,Patch-26 Jun 1913
Bird,Randall-22 Jul 1936
Bird,Smith-22 Jul 1936
Bird,Taverner-12 Jul 1913
Bird,Patch-16 Jul 1913
Bird,Young-21 Jun 1914
Bird,Young-26 Jun 1914
Bird,Young-27 Jun 1914
Bird,Smith-21 Jul 1936
Bird,Brower-23 Jul 1935
Bird,Bishop-21 Jul 1890
Bird,MacLulich-13 Aug 1936
Bird,Clarke-25 Jul 1936
Bird,Clarke-15 Aug 1936
Bird,A.S.-04 Jun 1938
Bird,A.S.-06 Jun 1938
Bird,Sutton-06 Jun 1938
Bird,28 Mar 1938
Bird,Sutton-03 Jun 1938
Bird,A.S.-03 Jun 1938
Bird,Sutton-04 Jun 1938
Bird,Shortt-04 Jun 1938
Bird,Porsild-02 Oct 1934
Bird,Porsild-06 Jun 1935
Bird,Lang-10 Jun 1935
Bird,MacDonald-17 Jun 1949
Bird,MacDonald-07 Jun 1949
Bird,MacDonald-14 Jun 1950
Bird,Godfrey-16 Jun 1950
Bird,Godfrey-14 Jun 1950
Bird,Reynolds-30 May 1937
Bird,Reynolds-20 Sep 1937
Bird,Manning-20 Aug 1950
Bird,Reynolds-29 May 1937
Bird,Manning-28 Jul 1949
Bird,Manning-03 Sep 1949
Bird,Macpherson-16 Aug 1949
Bird,Manning-09 Jul 1949
Bird,Manning-10 Jul 1949
Bird,Macpherson-09 Jul 1949
Bird,Macpherson-12 Jul 1949
Bird,Manning-10 Aug 1949
Bird,Macpherson-17 Aug 1950
Bird,Manning-16 Jul 1950
Bird,Hohn-26 Jul 1949
Bird,Hohn-29 Jul 1949
Bird,Manning-03 Jul 1951
Bird,Manning-06 Jul 1951
Bird,Macpherson-04 Jul 1951
Bird,Crosby-08 Jul 1952
Bird,Godfrey-08 Jul 1952
Bird,Godfrey-05 Jul 1952
Bird,Crosby-30 Jun 1952
Bird,Godfrey-02 Jul 1952
Bird,Godfrey-01 Aug 1952
Bird,Macpherson-15 Jun 1952
Bird,Macpherson-31 May 1952
Bird,Macpherson-04 Jun 1952
Bird,Manning-11 Jul 1952
Bird,Manning-27 Jul 1952
Bird,Rand-18 Aug 1945
Bird,MacDonald-12 Jun 1948
Bird,Thacker-23 Jul 1951
Bird,Godfrey-27 Jun 1952
Bird,Crosby-04 Jul 1952
Bird,Godfrey-09 Jun 1952
Bird,Godfrey-11 Jun 1952
Bird,Crosby-16 Jun 1952
Bird,Gorham-29 Jun 1953
Bird,Manning-03 Jun 1953
Bird,Manning-07 Jun 1952
Bird,Manning-29 May 1953
Bird,Manning-01 Jun 1953
Bird,Manning-20 Jul 1952
Bird,Gorham-10 Jun 1953
Bird,Gorham-26 Jun 1953
Bird,MacDonald-20 Aug 1949
Bird,Godfrey-12 Aug 1949
Bird,Standfield-24 Jul 1948
Bird,MacDonald-02 Aug 1948
Bird,Standfield-29 Jul 1948
Bird,MacDonald-14 Jun 1949
Bird,MacDonald-09 Jun 1949
Bird,MacDonald-10 Jul 1949
Bird,Standfield-07 Jul 1948
Bird,Standfield-14 Jun 1948
Bird,Godfrey-28 Jun 1948
Bird,Taverner-12 May 1907
Bird,Taverner-19 May 1907
Bird,Taverner-04 May 1907
Bird,Taverner-05 May 1907
Bird,Taverner-11 May 1907
Bird,Williams-12 Apr 1912
Bird,Benoit-14 Mar 1912
Bird,Hennessey-06 Apr 1912
Bird,Hennessey-05 Apr 1912
Bird,Lewis-11 Sep 1912
Bird,Lewis-13 Sep 1912
Bird,Lewis-12 Sep 1912
Bird,Benoit-Mar 1912
Bird,Benoit-10 Mar 1912
Bird,Lewis-15 Aug 1912
Bird,Lewis-16 Aug 1912
Bird,Lewis-21 Aug 1912
Bird,Lewis-23 Aug 1912
Bird,Lewis-25 Aug 1912
Bird,Hennessey-21 Sep 1913
Bird,Williams-13 Sep 1913
Bird,Williams-09 Sep 1913
Bird,Patch-06 Jun 1913
Bird,Smith-10 Aug 1936
Bird,Taverner-18 Jul 1913
Bird,Patch-19 Jul 1913
Bird,Patch-21 Jul 1913
Bird,Young-21 Jul 1913
Bird,Smith-29 Jul 1936
Bird,Smith-08 Aug 1936
Bird,Randall-23 Jul 1936
Bird,Randall-24 Jul 1936
Bird,Smith-24 Jul 1936
Bird,Smith-25 Jul 1936
Bird,Randall-27 Jul 1936
Bird,Smith-27 Jul 1936
Bird,Randall-28 Jul 1936
Bird,Clarke-08 Aug 1936
Bird,Clarke-09 Aug 1936
Bird,Ex Coll Bishop
Bird,White-12 Nov 1936
Bird,Clarke-20 Jul 1936
Bird,Clarke-05 Aug 1936
Bird,Clarke-06 Aug 1936
Bird,A.S.-09 Jun 1938
Bird,Sutton-09 Jun 1938
Bird,Sutton-07 Jun 1938
Bird,A.S.-07 Jun 1938
Bird,Sutton-08 Jun 1938
Bird,A.S.-08 Jun 1938
Bird,Shortt-08 Jun 1938
Bird,Porsild-27 May 1935
Bird,Manning-22 Aug 1950
Bird,Manning-11 Jul 1950
Bird,Macpherson-26 Jul 1950
Bird,Macpherson-30 Jun 1950
Bird,Macpherson-20 Jul 1950
Bird,Macpherson-28 Jun 1949
Bird,Crosby-11 Jun 1952
Bird,Crosby-01 Jul 1952
Bird,Godfrey-05 Jun 1952
Bird,Crosby-05 Jun 1952
Bird,Crosby-09 Jun 1952
Bird,Crosby-21 Jun 1952
Bird,Godfrey-24 Jun 1952
Bird,Godfrey-01 Jul 1952
Bird,Godfrey-12 Jun 1952
Bird,Godfrey-06 Jun 1952
Bird,Godfrey-04 Jul 1952
Bird,Godfrey-25 Jun 1952
Bird,Godfrey-10 Jun 1952
Bird,Blakely-19 Apr 1954
Bird,Blakely-01 May 1954
Bird,Blakely-17 Apr 54
Bird,Macpherson-10 Aug 1950
Bird,Manning-27 Jun 1949
Bird,Manning-15 Jul 1949
Bird,Manning-18 Aug 1949
Bird,Macpherson-18 Aug 1949
Bird,Macpherson-17 Jun 1949
Bird,Macpherson-14 Jul 1949
Bird,Manning-17 Jul 1949
Bird,Macpherson-11 Jul 1949
Bird,Macpherson-02 Jul 1950
Bird,Godfrey-23 Jun 1952
Bird,Godfrey-07 Jul 1952
Bird,Godfrey-09 Jun 1951
Bird,Godfrey-16 Jul 1951
Bird,Godfrey-12 Jul 1951
Bird,Crosby-10 Jun 1952
Bird,Gorham-27 Jun 1953
Bird,Crosby-19 Jun 1952
Bird,Crosby-12 Jun 1952
Bird,Godfrey-20 Jun 1952
Bird,Crosby-20 Jun 1952
Bird,Godfrey-26 Jun 1952
Bird,Godfrey-21 Jun 1952
Bird,Godfrey-13 Jun 1952
Bird,Crosby-02 Jul 1952
Bird,Crosby-07 Jun 1952
Bird,Godfrey-18 Jun 1952
Bird,Crosby-10 Jul 1952
Bird,Godfrey-28 Jul 1952
Bird,Gorham-06 Jul 1953
Bird,Manning-21 Aug 1953
Bird,Manning-16 Jul 1953
Bird,Gorham-13 Jun 1953
Bird,Standfield-23 Aug 1948
Bird,Standfield-03 Aug 1948
Bird,Standfield-17 Jun 1948
Bird,Godfrey-21 Jun 1948
Bird,MacDonald-10 Jun 1948
Bird,MacDonald-21 Jun 1948
Bird,Taverner-31 May 1907
Bird,Taverner-18 May 1907
Bird,Taverner-26 May 1907
Bird,Taverner-12 May 1912
Bird,Hennessey-31 Jul 1912
Bird,Hennessey-05 Aug 1912
Bird,Hennessey-09 Aug 1912
Bird,Hennessey-08 May 1912
Bird,Hennessey-16 May 1912
Bird,Hennessey-11 Jul 1912
Bird,Oldfield
Bird,Lewis-29 Sep 1912
Bird,Lewis-30 Sep 1912
Bird,Lewis-01 Oct 1912
Bird,Lewis-06 Oct 1912
Bird,Lewis-01 Sep 1912
Bird,Lewis-02 Sep 1912
Bird,Lewis-03 Sep 1912
Bird,Lewis-09 Sep 1912
Bird,Young-13 Dec 1913
Bird,Young-16 Dec 1913
Bird,Young-10 Dec 1913
Bird,Rannie-10 Feb 1913
Bird,Moore-May 1896
Bird,Young-20 Jun 1898
Bird,Smith-14 Aug 1936
Bird,Randall-14 Aug 1936
Bird,Smith-15 Aug 1936
Bird,Smith-09 Aug 1936
Bird,Randall-10 Aug 1936
Bird,Shortt-03 Jun 1937
Bird,Shortt-04 Jun 1937
Bird,Taverner-03 Jun 1937
Bird,Randall-12 Aug 1936
Bird,Randall-02 Aug 1936
Bird,Randall-03 Aug 1936
Bird,Smith-05 Aug 1936
Bird,Randall-06 Aug 1936
Bird,Tufts-05 Feb 1937
Bird,Shortt-10 Jun 1938
Bird,Sutton-10 Jun 1938
Bird,A.S.-10 Jun 1938
Bird,Burwash-1925
Bird,Burwash-summer 1925
Bird,Taverner-17 Jul 1925
Bird,26 May 1913
Bird,Tufts-09 Aug 1935
Bird,A.S.-14 Jun 1938
Bird,A.S.-11 Jun 1938
Bird,Sutton-11 Jun 1938
Bird,Shortt-11 Jun 1938
Bird,A.S.-13 Jun 1938
Bird,Sutton-13 Jun 1938
Bird,Sutton-14 Jun 1938
Bird,Shortt-14 Jun 1938
Bird,Nelles-19 Jun 1938
Bird,Nelles-14 Jun 1938
Bird,Nelles-06 Jul 1938
Bird,Manning-22 Jul 1950
Bird,Thacker-30 Jun 1951
Bird,Godfrey-29 Jun 1951
Bird,Blakely-17 Apr 1954
Bird,Godfrey-07 Aug 1951
Bird,Godfrey-16 Jun 1951
Bird,Godfrey-13 Jun 1951
Bird,Thacker-12 Jul 1951
Bird,Godfrey-03 Jul 1951
Bird,Manning-04 Sep 1950
Bird,Manning-12 Jun 1952
Bird,d'Entremont-31 Jul 1954
Bird,Godfrey-29 Jul 1954
Bird,Manning-14 Jul 1950
Bird,Manning-23 Aug 1950
Bird,Macpherson-28 Jul 1950
Bird,Godfrey-07 Jul 1951
Bird,Godfrey-11 Jul 1951
Bird,Godfrey-03 Jul 1952
Bird,Godfrey-30 Jun 1952
Bird,Crosby-13 Jun 1952
Bird,Godfrey-17 Jun 1952
Bird,Crosby-07 Jul 1952
Bird,Crosby-09 Jul 1952
Bird,Godfrey-09 Jul 1952
Bird,Gorham-05 Jun 1953
Bird,Manning-05 Jun 1952
Bird,Gorham-04 Jun 1953
Bird,Godfrey-29 Jul 1948
Bird,Standfield-20 Aug 1948
Bird,MacDonald-07 Aug 1948
Bird,MacDonald-11 Jun 1948
Bird,Godfrey-12 Jun 1948
Bird,Standfield-25 Jun 1948
Bird,Taverner-25 Aug 1907
Bird,Taverner-01 Jun 1907
Bird,Taverner-08 Jun 1907
Bird,Taverner-09 Jun 1907
Bird,Taverner-30 Jun 1907
Bird,Taverner-27 Aug 1907
Bird,Hennessey-20 Aug 1912
Bird,Hennessey-17 Aug 1912
Bird,Taverner-09 May 1912
Bird,Taverner-15 May 1912
Bird,Hennessey-16 Aug 1912
Bird,Hennessey-24 Aug 1912
Bird,Hennessey-27 Aug 1912
Bird,Lewis-08 Oct 1912
Bird,Lewis-10 Oct 1912
Bird,Lewis-16 Sep 1912
Bird,Lewis-19 Sep 1912
Bird,Lewis-22 Sep 1912
Bird,Lewis-25 Sep 1912
Bird,Lewis-26 Sep 1912
Bird,Lewis-28 Sep 1912
Bird,Hennessy-25 Sep 1909
Bird,Hennessy-08 Jun 1909
Bird,Smith-16 Aug 1936
Bird,Williams-30 Sep 1913
Bird,Williams-06 Oct 1913
Bird,Williams-01 Nov 1913
Bird,Nesham-summer 1913
Bird,Young-06 Dec 1913
Bird,Smith-12 Aug 1936
Bird,Shortt-06 Jun 1937
Bird,Shortt-15 Jul 1937
Bird,Taverner-05 Jun 1937
Bird,Shortt-05 Jun 1937
Bird,Taverner-06 Jun 1937
Bird,Shortt-27 Jun 1938
Bird,Sutton-15 Jun 1938
Bird,A.S.-15 Jun 1938
Bird,Shortt-02 Jun 1937
Bird,Shortt-16 Jun 1938
Bird,Sutton-16 Jun 1938
Bird,Sutton-17 Jun 1938
Bird,Shortt-17 Jun 1938
Bird,Sutton-18 Jun 1938
Bird,Shortt-18 Jun 1938
Bird,Jenkins-20 Jun 1938
Bird,Moffitt-22 Nov 1938
Bird,Thacker-16 Jun 1951
Bird,Macpherson-18 Jun 1949
Bird,Manning-16 Jun 1949
Bird,Macpherson-16 Jul 1949
Bird,Godfrey-09 Jul 1951
Bird,Godfrey-30 Jun 1954
Bird,Godfrey-02 Aug 1954
Bird,Godfrey-12 Jun 1954
Bird,Godfrey-19 Jun 1954
Bird,Crosby-27 Jun 1952
Bird,Crosby-28 Jul 1952
Bird,Godfrey-16 Jun 1952
Bird,Crosby-25 Jun 1952
Bird,Godfrey-04 Jul 1951
Bird,MacDonald-22 Oct 1953
Bird,MacDonald-24 Oct 1953
Bird,MacDonald-16 Oct 1953
Bird,MacDonald-11 Oct 1953
Bird,MacDonald-14 Oct 1953
Bird,MacDonald-20 Oct 1953
Bird,MacDonald-15 Oct 1953
Bird,Ouellet-01 Jul 1957
Bird,Godfrey-06 Jul 1957
Bird,Godfrey-14 Jun 1957
Bird,Ouellet-02 Aug 1957
Bird,Crosby-05 Jul 1952
Bird,Thacker-21 Jun 1951
Bird,Crosby-06 Jun 1952
Bird,Godfrey-19 Jun 1952
Bird,Crosby-17 Jun 1952
Bird,Manning-30 May 1953
Bird,Manning-02 Jun 1953
Bird,Manning-04 Jun 1953
Bird,Manning-19 Jun 1953
Bird,Thacker-18 Jul 1952
Bird,Thacker-08 Jul 1952
Bird,Thacker-17 Jul 1952
Bird,Manning-16 Jun 1947
Bird,Manning-22 Jul 1947
Bird,Manning-23 Jul 1947
Bird,Manning-24 Jul 1947
Bird,Manning-03 Jun 1947
Bird,Manning-14 Aug 1947
Bird,Manning-25 Aug 1947
Bird,MacKenzie-26 Jun 1947
Bird,Manning-15 Jun 1947
Bird,MacKenzie-15 Jun 1947
Bird,MacKenzie-23 Jul 1947
Bird,MacKenzie-24 Jul 1947
Bird,Godfrey-02 Jul 1948
Bird,Young-15 Sep 1912
Bird,Taverner-02 Sep 1907
Bird,Taverner-06 Sep 1907
Bird,Coole-25 Sep 1909
Bird,Lewis-21 Oct 1912
Bird,Coole-12 May 1905
Bird,Coole-11 May 1906
Bird,Coole-15 May 1909
Bird,Coole-25 May 1909
Bird,Coole-30 May 1907
Bird,"""Neptune"" Expedition Low-17 Jun or 16 Jul 1904"
Bird,Lewis-23 Sep 1912
Bird,Lewis-07 Sep 1912
Bird,Lewis-04 Oct 1912
Bird,Lewis-14 Oct 1912
Bird,Lewis-15 Oct 1912
Bird,Lewis-17 Oct 1912
Bird,Young-25 Dec 1913
Bird,Young-05 Dec 1913
Bird,Young-15 Dec 1913
Bird,Hennessy-06 Jul 1909
Bird,McMillan-1909
Bird,Hennessy-23 Jun 1909
Bird,Hennessy-16 Aug 1909
Bird,Shortt-16 Jul 1937
Bird,Randall-18 Aug 1936
Bird,Rondall-19 Aug 1936
Bird,Shortt-27 Jul 1937
Bird,Shortt-28 Jun 1938
Bird,Sutton-28 Jun 1938
Bird,A.S.-28 Jun 1938
Bird,Shortt-17 Jul 1937
Bird,Shortt-19 Jul 1937
Bird,Shortt-23 Jul 1937
Bird,Watkins-24 Jul 1937
Bird,Shortt-24 Jul 1937
Bird,Shortt-25 Jul 1937
Bird,Watkins-26 Jul 1937
Bird,Sutton-01 Jul 1938
Bird,Shortt-20 Jun 1938
Bird,Sutton-29 Jun 1938
Bird,A.S.-29 Jun 1938
Bird,Shortt-30 Jun 1938
Bird,Sutton-30 Jun 1938
Bird,A.S.-01 Jul 1938
Bird,Sutton-20 Jun 1938
Bird,Shortt-21 Jun 1938
Bird,Shortt-22 Jun 1938
Bird,Sutton-22 Jun 1938
Bird,Sutton-27 Jun 1938
Bird,Porsild-21 Sep 1934
Bird,Lang-20 Jul 1935
Bird,Porsild-06 Jul 1934
Bird,Lang-Jul 1934
Bird,Reynolds-01 Apr 1939
Bird,Reynolds-25 Mar 1937
Bird,Reynolds-23 Apr 1937
Bird,Reynolds-07 Jun 1937
Bird,Reynolds-01 Jul 1937
Bird,Reynolds-06 Mar 1937
Bird,Godfrey-23 Jul 1952
Bird,Macpherson-05 Jul 1950
Bird,Macpherson-06 Jul 1950
Bird,Tuck-29 Jul 1953
Bird,Tuck-28 Jul 1953
Bird,Crosby-03 Jul 1952
Bird,Ouellet-15 Jul 1957
Bird,Godfrey-22 Jun 1957
Bird,Godfrey-11 Jun 1957
Bird,Godfrey-20 Jun 1957
Bird,Ouellet-19 Jul 1957
Bird,Tuck-05 Aug 1953
Bird,Blakely-26 Sep 1953
Bird,Mitchell-29 Sep 1953
Bird,Hennessey-08 Oct 1953
Bird,Blanchard-21 Sep 1953
Bird,Crosby-26 Jun 1952
Bird,Ouellet-05 Aug 1957
Bird,Ouellet-07 Aug 1957
Bird,McNeil-01 Aug 1957
Bird,McNeil-16 Aug 1957
Bird,Ouellet-23 Jul 1957
Bird,Ouellet-25 Jul 1957
Bird,Ouellet-19 Aug 1957
Bird,McNeil-23 Jul 1957
Bird,McNeil-09 Aug 1957
Bird,McNeil-05 Aug 1957
Bird,McNeil-14 Aug 1957
Bird,McNeil-02 Aug 1957
Bird,Thacker-10 Jul 1952
Bird,Thacker-07 Jul 1952
Bird,Thacker-30 Jul 1952
Bird,Thacker-09 Jul 1952
Bird,Thacker-07 Aug 1952
Bird,Thacker-01 Aug 1952
Bird,Thacker-11 Jul 1952
Bird,Thacker-16 Jul 1952
Bird,Thacker-23 Jul 1952
Bird,Russell-05 Aug 1952
Bird,Manning-30 May 1952
Bird,Manning-31 May 1952
Bird,Godfrey-14 Aug 1948
Bird,Godfrey-16 Aug 1948
Bird,Standfield-12 Jun 1948
Bird,MacDonald-18 Aug 1948
Bird,MacDonald-21 Aug 1948
Bird,MacDonald-23 Aug 1948
Bird,MacDonald-05 Jun 1948
Bird,Standfield-22 Jun 1948
Bird,Godfrey-05 Jul 1948
Bird,Godfrey-08 Jul 1948
Bird,Taverner-13 Sep 1905
Bird,Lloyd-24 Aug 1935
Bird,Lloyd-17 May 1935
Bird,Rabb-12 Nov 1937
Bird,Taverner-23 Nov 1937
Bird,"""Neptune"" Expedition Low-16 Jun to 17 Jul 1904"
Bird,about 1889
Bird,Lewis-?
Bird,Smith-27 Aug 1936
Bird,Hennessy-24 Jun 1909
Bird,Hennessy-11 Jun 1909
