id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CANL 114826,Lepraria caesiella,Lepraria caesiella,"Lendemer, James C.",2010,,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Stereocaulaceae; Lepraria,1,,30736,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2002-07-15,dry,,A2002.0073,"Trail to Black Mountain, just south of Tunk Lake, NE of Ellesworth.",150 m,44.581667,-68.106944,"Mature maple forest, with white spruce at higher elevation.",Natural Heritage Building/ Herbarium
CANL 114827,Lepraria caesioalba,Lepraria caesioalba,"Lendemer, James C.",2010,,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Stereocaulaceae; Lepraria,1,,30738,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2002-07-15,dry,,A2002.0073,"Trail to Black Mountain, just south of Tunk Lake, NE of Ellesworth.",150 m,44.581667,-68.106944,"Mature maple forest, with white spruce at higher elevation.",Natural Heritage Building/ Herbarium
CANL 114828,Fuscidea arboricola,Fuscidea arboricola,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Umbilicariales; Fuscideaceae; Fuscidea,1,,30742,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2002-07-15,dry,,A2002.0073,"Trail to Black Mountain, just south of Tunk Lake, NE of Ellesworth.",150 m,44.581667,-68.106944,"Mature maple forest, with white spruce at higher elevation.",Natural Heritage Building/ Herbarium
CANL 114829,Lepraria neglecta,Lepraria neglecta,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Stereocaulaceae; Lepraria,1,,30766,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2002-07-16,dry,,A2002.0073,"Bois Bubert Island, ca. 9 km south of Millbridge.","",44.45,-67.866667,Indisturbed Picea rubens forest and granitic outcrops.,Natural Heritage Building/ Herbarium
CANL 114895,Biatora cfr. subduplex,Biatora subduplex,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Psorineae; Ramalinaceae; Biatora,1,,30607,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2001-08-29,dry,,A2002.0073,"Tunk Lake, along Route 182 near boat launch site on north side of road.","",44.6,-68.066667,"Mature forest of Tsuga, Picea, Acer, Fagus, Betula.",Natural Heritage Building/ Herbarium
CANL 114899,Biatora longispora,Biatora longispora,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Psorineae; Ramalinaceae; Biatora,1,,30598,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2001-08-26,dry,,A2002.0073,"Steuben, Eagle Hill Field Research Institute, along ""red trail"" to shore.","",44.466667,-67.933333,Mixed forest and shady rock outcrops.,Natural Heritage Building/ Herbarium
CANL 114900,Biatora pycnidiata,Biatora pycnidiata,"Brodo, Irwin M.",2008-05-21,,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Psorineae; Ramalinaceae; Biatora,1,,30600,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2001-08-26,dry,,A2002.0073,"Steuben, Eagle Hill Field Research Institute, along ""red trail"" to shore.","",44.466667,-67.933333,Mixed forest and shady rock outcrops.,Natural Heritage Building/ Herbarium
CANL 114896,Thelocarpon laureri,Thelocarpon laureri,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Thelocarpaceae; Thelocarpon,1,,30730,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2002-07-12,dry,,"",Steuben; junction of Schooner Point Road and Magador Road.,"",44.463611,-67.935556,Abandoned gravel quarry.,Natural Heritage Building/ Herbarium
CANL 115429,Cetraria islandica subsp. islandica,Cetraria islandica subsp. islandica,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Cetraria; Cetraria islandica,1,,1092.26,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115447,Cetraria muricata,Cetraria muricata,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Cetraria,1,,1085.21,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, Bald Pk Trail",~900 ft,44.333333,-68.283333,near timberline on rocky ridge,Natural Heritage Building/ Herbarium
CANL 115448,Cetraria muricata,Cetraria muricata,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Cetraria,1,,1094.21,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115449,Cetraria muricata,Cetraria muricata,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Cetraria,1,,1096.18,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~5 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115473,Cladonia arbuscula,Cladonia arbuscula,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1088.32,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-05,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, carriage road, S side of loop",~500 ft,44.333333,-68.283333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115474,Cladonia arbuscula,Cladonia arbuscula,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1091.33,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115505,Cladonia stellaris,Cladonia stellaris,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1088.07,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115506,Cladonia stellaris,Cladonia stellaris,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1091.14,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-05,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, carriage road, S side of loop",~500 ft,44.333333,-68.283333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115507,Cladonia stellaris,Cladonia stellaris,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1092.17,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115628,Cladonia cristatella,Cladonia cristatella,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1083.01,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, W side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115667,Cladonia fimbriata,Cladonia fimbriata,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1087.03,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, E side of Parkman Mountain, E of ME 198, canyon to E of Parkman Mountain",~800 ft,44.333333,-68.283333,mixed forest,Natural Heritage Building/ Herbarium
CANL 115681,Cladonia furcata,Cladonia furcata,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1080.25,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, Beech Moutain Cliff Trail, near base of cliffs",~300 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115710,Cladonia grayi,Cladonia grayi,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1078.21,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115735,Cladonia maxima,Cladonia maxima,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1083.23,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, W side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115736,Cladonia maxima,Cladonia maxima,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1091.03,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-05,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, carriage road, S side of loop",~500 ft,44.333333,-68.283333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115737,Cladonia maxima,Cladonia maxima,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,373.38,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1985-10-09,dry,,A2003.0009,"Acadia National Park, coastal road","",0.0,0.0,,Natural Heritage Building/ Herbarium
CANL 115739,Cladonia multiformis,Cladonia multiformis,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1080.01,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, near parking lot, S end of Echo Lake",~200 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115764,Cladonia phyllophora,Cladonia phyllophora,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1089.1,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, Mount Sargent carriage road, E of ME 198, to N of parking area",~500 ft,44.333333,-68.283333,mixed forest,Natural Heritage Building/ Herbarium
CANL 115772,Cladonia pleurota,Cladonia pleurota,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1078.31,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115814,Cladonia squamosa,Cladonia squamosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1080.18,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, Beech Moutain Cliff Trail, near base of cliffs",~300 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115815,Cladonia squamosa,Cladonia squamosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1085.34,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, canyon E of Parkman Mountain, E of ME 198, trail to Sargent Mountain",~900 ft,44.333333,-68.283333,hardwood-conifer forest,Natural Heritage Building/ Herbarium
CANL 115816,Cladonia squamosa,Cladonia squamosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1088.02,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115817,Cladonia squamosa,Cladonia squamosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1090.29,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115818,Cladonia squamosa,Cladonia squamosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1091.26,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115819,Cladonia squamosa,Cladonia squamosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1093.23,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115859,Cladonia turgida,Cladonia turgida,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1082.19,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115860,Cladonia turgida,Cladonia turgida,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1089.18,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, Mount Sargent carriage road, E of ME 198, to N of parking area",~500 ft,44.333333,-68.283333,mixed forest,Natural Heritage Building/ Herbarium
CANL 115861,Cladonia turgida,Cladonia turgida,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1093.01,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115873,Cladonia uncialis,Cladonia uncialis,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1089.01,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115874,Cladonia uncialis,Cladonia uncialis,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia,1,,1089.26,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 115991,Dibaeis baeomyces,Dibaeis baeomyces,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Ostropomycetidae; Pertusariales; Icmadophilaceae; Dibaeis,1,,1083.04,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, W side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 115992,Dibaeis baeomyces,Dibaeis baeomyces,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Ostropomycetidae; Pertusariales; Icmadophilaceae; Dibaeis,1,,1087.35,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116063,Everniastrum catawbiense,Everniastrum catawbiense,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Everniastrum,1,,1090.23,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116275,Hypogymnia krogiae,Hypogymnia krogiae,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Hypogymnia,1,,1089.32,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 116276,Hypogymnia krogiae,Hypogymnia krogiae,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Hypogymnia,1,,378.12,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1985-10-09,dry,,A2003.0009,"Acadia National Park, Ship Harbor Trail, SW side of Park","",0.0,0.0,,Natural Heritage Building/ Herbarium
CANL 116335,Stereocaulon dactylophyllum,Stereocaulon dactylophyllum,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Stereocaulaceae; Stereocaulon,1,,1082.07,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park. Day Mountain, north of ME 3, near Seal Harbour. Carriage Road, S side of loop.",91 m,44.3,-68.233333,Mixed xonifer-hardwood forest.,Natural Heritage Building/ Herbarium
CANL 116365,Lasallia papulosa,Lasallia papulosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Umbilicariales; Umbilicariaceae; Lasallia,1,,1084.19,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, E side of Parkman Mountain, E of ME 198, trail to Sargent Mountain",~800 ft,44.333333,-68.283333,mixed forest,Natural Heritage Building/ Herbarium
CANL 116472,Lecanora xylophila,Lecanora xylophila,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Lecanoraceae; Lecanora,1,,1090.11,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Acadia National Park, Seawall shoreline, along ME 102A, between SW Harbor & Seawall Campground",~5 ft,44.233333,-68.3,shoreline rocks,Natural Heritage Building/ Herbarium
CANL 116485,Lecidea tessellata,Lecidea tessellata,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecideineae; Lecideaceae; Lecidea,1,,1085.02,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, Bald Pk Trail",~700 ft,44.333333,-68.283333,near timberline on rocky ridge,Natural Heritage Building/ Herbarium
CANL 116543,Leptogium cyanescens,Leptogium cyanescens,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Peltigerineae; Collemataceae; Leptogium,1,,1080.11,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, Beech Moutain Cliff Trail, near base of cliffs",~300 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116613,Lobaria quercizans,Lobaria quercizans,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Peltigerineae; Lobariaceae; Lobaria,1,,1080.08,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, Beech Moutain Cliff Trail, near base of cliffs",~300 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116694,Montanelia panniformis,Montanelia panniformis,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Montanelia,1,,1082.35,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, Bald Pk Trail",~800 ft,44.333333,-68.283333,near timberline on rocky ridge,Natural Heritage Building/ Herbarium
